date,regime,posture,confidence,risk_score,composite,growth,liquidity,breadth,credit,volatility_safety,payload,recorded_at
2020-05-01,Risk-Off Contraction,Capital preservation,83.0,90.0,10.0,0.0,4.6,44.4,0.9,0.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 83.0, ""risk_score"": 90.0, ""composite"": 10.0, ""components"": {""Growth"": 0.0, ""Liquidity"": 4.6, ""Breadth"": 44.4, ""Credit"": 0.9, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.054872+00:00
2020-05-08,Risk-Off Contraction,Capital preservation,78.7,83.8,16.2,0.0,6.3,74.1,0.7,0.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 78.7, ""risk_score"": 83.8, ""composite"": 16.2, ""components"": {""Growth"": 0.0, ""Liquidity"": 6.3, ""Breadth"": 74.1, ""Credit"": 0.7, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.137750+00:00
2020-05-15,Risk-Off Contraction,Capital preservation,80.9,87.0,13.0,0.0,4.0,60.3,0.8,0.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 80.9, ""risk_score"": 87.0, ""composite"": 13.0, ""components"": {""Growth"": 0.0, ""Liquidity"": 4.0, ""Breadth"": 60.3, ""Credit"": 0.8, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.224656+00:00
2020-05-22,Risk-Off Contraction,Capital preservation,72.7,75.3,24.7,24.1,19.4,78.4,1.5,0.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 72.7, ""risk_score"": 75.3, ""composite"": 24.7, ""components"": {""Growth"": 24.1, ""Liquidity"": 19.4, ""Breadth"": 78.4, ""Credit"": 1.5, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.305278+00:00
2020-05-29,Risk-Off Contraction,Capital preservation,68.5,69.2,30.8,39.2,23.1,89.3,2.2,0.0,"{""regime"": ""Risk-Off Contraction"", ""posture"": ""Capital preservation"", ""confidence"": 68.5, ""risk_score"": 69.2, ""composite"": 30.8, ""components"": {""Growth"": 39.2, ""Liquidity"": 23.1, ""Breadth"": 89.3, ""Credit"": 2.2, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.386944+00:00
2020-06-05,Mixed / Transition,Balanced,60.2,42.5,57.5,100.0,79.6,100.0,7.8,0.0,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 60.2, ""risk_score"": 42.5, ""composite"": 57.5, ""components"": {""Growth"": 100.0, ""Liquidity"": 79.6, ""Breadth"": 100.0, ""Credit"": 7.8, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.468649+00:00
2020-06-12,Mixed / Transition,Balanced,61.8,40.3,59.7,100.0,94.1,74.5,29.7,0.0,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.8, ""risk_score"": 40.3, ""composite"": 59.7, ""components"": {""Growth"": 100.0, ""Liquidity"": 94.1, ""Breadth"": 74.5, ""Credit"": 29.7, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.554339+00:00
2020-06-19,Late-Cycle Risk-On,Moderately invested,66.8,33.2,66.8,100.0,100.0,74.7,59.4,0.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.8, ""risk_score"": 33.2, ""composite"": 66.8, ""components"": {""Growth"": 100.0, ""Liquidity"": 100.0, ""Breadth"": 74.7, ""Credit"": 59.4, ""Volatility safety"": 0.0}}",2026-07-22T16:02:04.635366+00:00
2020-06-26,Mixed / Transition,Balanced,60.5,42.2,57.8,100.0,80.3,55.1,46.4,7.3,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 60.5, ""risk_score"": 42.2, ""composite"": 57.8, ""components"": {""Growth"": 100.0, ""Liquidity"": 80.3, ""Breadth"": 55.1, ""Credit"": 46.4, ""Volatility safety"": 7.3}}",2026-07-22T16:02:04.717775+00:00
2020-07-02,Late-Cycle Risk-On,Moderately invested,66.7,33.3,66.7,100.0,94.1,66.9,60.3,12.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.7, ""risk_score"": 33.3, ""composite"": 66.7, ""components"": {""Growth"": 100.0, ""Liquidity"": 94.1, ""Breadth"": 66.9, ""Credit"": 60.3, ""Volatility safety"": 12.4}}",2026-07-22T16:02:04.802588+00:00
2020-07-10,Late-Cycle Risk-On,Moderately invested,64.3,36.7,63.3,100.0,74.9,66.7,54.6,20.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.3, ""risk_score"": 36.7, ""composite"": 63.3, ""components"": {""Growth"": 100.0, ""Liquidity"": 74.9, ""Breadth"": 66.7, ""Credit"": 54.6, ""Volatility safety"": 20.4}}",2026-07-22T16:02:04.886827+00:00
2020-07-17,Late-Cycle Risk-On,Moderately invested,67.6,32.0,68.0,100.0,79.2,77.6,58.5,24.9,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 67.6, ""risk_score"": 32.0, ""composite"": 68.0, ""components"": {""Growth"": 100.0, ""Liquidity"": 79.2, ""Breadth"": 77.6, ""Credit"": 58.5, ""Volatility safety"": 24.9}}",2026-07-22T16:02:04.971982+00:00
2020-07-24,Late-Cycle Risk-On,Moderately invested,66.3,33.8,66.2,100.0,70.7,74.4,57.5,28.3,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.3, ""risk_score"": 33.8, ""composite"": 66.2, ""components"": {""Growth"": 100.0, ""Liquidity"": 70.7, ""Breadth"": 74.4, ""Credit"": 57.5, ""Volatility safety"": 28.3}}",2026-07-22T16:02:05.055736+00:00
2020-07-31,Late-Cycle Risk-On,Moderately invested,68.5,30.7,69.3,100.0,77.2,72.5,64.2,32.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 68.5, ""risk_score"": 30.7, ""composite"": 69.3, ""components"": {""Growth"": 100.0, ""Liquidity"": 77.2, ""Breadth"": 72.5, ""Credit"": 64.2, ""Volatility safety"": 32.4}}",2026-07-22T16:02:05.143228+00:00
2020-08-07,Late-Cycle Risk-On,Moderately invested,69.7,29.1,70.9,100.0,77.4,80.4,63.6,33.3,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 69.7, ""risk_score"": 29.1, ""composite"": 70.9, ""components"": {""Growth"": 100.0, ""Liquidity"": 77.4, ""Breadth"": 80.4, ""Credit"": 63.6, ""Volatility safety"": 33.3}}",2026-07-22T16:02:05.230578+00:00
2020-08-14,Risk-On Expansion,Growth-oriented,70.9,27.2,72.8,100.0,78.6,84.7,65.5,35.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.9, ""risk_score"": 27.2, ""composite"": 72.8, ""components"": {""Growth"": 100.0, ""Liquidity"": 78.6, ""Breadth"": 84.7, ""Credit"": 65.5, ""Volatility safety"": 35.1}}",2026-07-22T16:02:05.314904+00:00
2020-08-21,Late-Cycle Risk-On,Moderately invested,69.8,28.8,71.2,100.0,72.3,78.6,65.8,39.2,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 69.8, ""risk_score"": 28.8, ""composite"": 71.2, ""components"": {""Growth"": 100.0, ""Liquidity"": 72.3, ""Breadth"": 78.6, ""Credit"": 65.8, ""Volatility safety"": 39.2}}",2026-07-22T16:02:05.397911+00:00
2020-08-28,Risk-On Expansion,Growth-oriented,70.8,27.4,72.6,100.0,71.6,83.5,66.9,40.9,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.8, ""risk_score"": 27.4, ""composite"": 72.6, ""components"": {""Growth"": 100.0, ""Liquidity"": 71.6, ""Breadth"": 83.5, ""Credit"": 66.9, ""Volatility safety"": 40.9}}",2026-07-22T16:02:05.485421+00:00
2020-09-04,Mixed / Transition,Balanced,61.6,40.6,59.4,65.1,52.3,79.6,59.3,40.5,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.6, ""risk_score"": 40.6, ""composite"": 59.4, ""components"": {""Growth"": 65.1, ""Liquidity"": 52.3, ""Breadth"": 79.6, ""Credit"": 59.3, ""Volatility safety"": 40.5}}",2026-07-22T16:02:05.578770+00:00
2020-09-11,Late-Cycle Risk-On,Moderately invested,64.0,37.2,62.8,75.4,58.1,67.1,66.4,47.2,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 64.0, ""risk_score"": 37.2, ""composite"": 62.8, ""components"": {""Growth"": 75.4, ""Liquidity"": 58.1, ""Breadth"": 67.1, ""Credit"": 66.4, ""Volatility safety"": 47.2}}",2026-07-22T16:02:05.664527+00:00
2020-09-18,Mixed / Transition,Balanced,62.7,39.0,61.0,71.9,55.2,65.9,65.1,47.1,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 62.7, ""risk_score"": 39.0, ""composite"": 61.0, ""components"": {""Growth"": 71.9, ""Liquidity"": 55.2, ""Breadth"": 65.9, ""Credit"": 65.1, ""Volatility safety"": 47.1}}",2026-07-22T16:02:05.752669+00:00
2020-09-25,Mixed / Transition,Balanced,62.8,38.9,61.1,74.6,57.7,58.1,67.0,48.2,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 62.8, ""risk_score"": 38.9, ""composite"": 61.1, ""components"": {""Growth"": 74.6, ""Liquidity"": 57.7, ""Breadth"": 58.1, ""Credit"": 67.0, ""Volatility safety"": 48.2}}",2026-07-22T16:02:05.839633+00:00
2020-10-02,Mixed / Transition,Balanced,63.1,38.4,61.6,71.1,55.7,67.4,66.1,48.0,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 63.1, ""risk_score"": 38.4, ""composite"": 61.6, ""components"": {""Growth"": 71.1, ""Liquidity"": 55.7, ""Breadth"": 67.4, ""Credit"": 66.1, ""Volatility safety"": 48.0}}",2026-07-22T16:02:05.928111+00:00
2020-10-09,Late-Cycle Risk-On,Moderately invested,68.3,31.0,69.0,84.2,63.1,81.3,68.8,47.8,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 68.3, ""risk_score"": 31.0, ""composite"": 69.0, ""components"": {""Growth"": 84.2, ""Liquidity"": 63.1, ""Breadth"": 81.3, ""Credit"": 68.8, ""Volatility safety"": 47.8}}",2026-07-22T16:02:06.013291+00:00
2020-10-16,Late-Cycle Risk-On,Moderately invested,65.9,34.5,65.5,74.1,58.2,79.4,67.4,48.5,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.9, ""risk_score"": 34.5, ""composite"": 65.5, ""components"": {""Growth"": 74.1, ""Liquidity"": 58.2, ""Breadth"": 79.4, ""Credit"": 67.4, ""Volatility safety"": 48.5}}",2026-07-22T16:02:06.103511+00:00
2020-10-23,Late-Cycle Risk-On,Moderately invested,66.7,33.3,66.7,77.3,59.2,79.4,68.5,49.3,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.7, ""risk_score"": 33.3, ""composite"": 66.7, ""components"": {""Growth"": 77.3, ""Liquidity"": 59.2, ""Breadth"": 79.4, ""Credit"": 68.5, ""Volatility safety"": 49.3}}",2026-07-22T16:02:06.192138+00:00
2020-10-30,Slowdown,Defensive tilt,57.7,53.9,46.1,40.9,37.6,47.5,57.9,46.6,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 57.7, ""risk_score"": 53.9, ""composite"": 46.1, ""components"": {""Growth"": 40.9, ""Liquidity"": 37.6, ""Breadth"": 47.5, ""Credit"": 57.9, ""Volatility safety"": 46.6}}",2026-07-22T16:02:06.285448+00:00
2020-11-06,Late-Cycle Risk-On,Moderately invested,63.6,37.7,62.3,68.4,54.9,82.3,62.6,43.5,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 63.6, ""risk_score"": 37.7, ""composite"": 62.3, ""components"": {""Growth"": 68.4, ""Liquidity"": 54.9, ""Breadth"": 82.3, ""Credit"": 62.6, ""Volatility safety"": 43.5}}",2026-07-22T16:02:06.372358+00:00
2020-11-13,Late-Cycle Risk-On,Moderately invested,66.5,33.5,66.5,79.3,58.4,98.2,59.0,37.5,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.5, ""risk_score"": 33.5, ""composite"": 66.5, ""components"": {""Growth"": 79.3, ""Liquidity"": 58.4, ""Breadth"": 98.2, ""Credit"": 59.0, ""Volatility safety"": 37.5}}",2026-07-22T16:02:06.461934+00:00
2020-11-20,Late-Cycle Risk-On,Moderately invested,65.9,34.4,65.6,78.3,57.6,97.5,58.0,36.5,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.9, ""risk_score"": 34.4, ""composite"": 65.6, ""components"": {""Growth"": 78.3, ""Liquidity"": 57.6, ""Breadth"": 97.5, ""Credit"": 58.0, ""Volatility safety"": 36.5}}",2026-07-22T16:02:06.551775+00:00
2020-11-27,Late-Cycle Risk-On,Moderately invested,68.7,30.4,69.6,89.9,64.7,97.8,60.0,35.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 68.7, ""risk_score"": 30.4, ""composite"": 69.6, ""components"": {""Growth"": 89.9, ""Liquidity"": 64.7, ""Breadth"": 97.8, ""Credit"": 60.0, ""Volatility safety"": 35.4}}",2026-07-22T16:02:06.642633+00:00
2020-12-04,Risk-On Expansion,Growth-oriented,75.0,21.5,78.5,100.0,83.4,100.0,71.5,37.7,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 75.0, ""risk_score"": 21.5, ""composite"": 78.5, ""components"": {""Growth"": 100.0, ""Liquidity"": 83.4, ""Breadth"": 100.0, ""Credit"": 71.5, ""Volatility safety"": 37.7}}",2026-07-22T16:02:06.730389+00:00
2020-12-11,Risk-On Expansion,Growth-oriented,74.3,22.5,77.5,100.0,78.6,98.7,69.6,40.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 74.3, ""risk_score"": 22.5, ""composite"": 77.5, ""components"": {""Growth"": 100.0, ""Liquidity"": 78.6, ""Breadth"": 98.7, ""Credit"": 69.6, ""Volatility safety"": 40.8}}",2026-07-22T16:02:06.824962+00:00
2020-12-18,Risk-On Expansion,Growth-oriented,76.0,20.0,80.0,100.0,85.2,99.3,73.7,41.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.0, ""risk_score"": 20.0, ""composite"": 80.0, ""components"": {""Growth"": 100.0, ""Liquidity"": 85.2, ""Breadth"": 99.3, ""Credit"": 73.7, ""Volatility safety"": 41.8}}",2026-07-22T16:02:06.914631+00:00
2020-12-24,Risk-On Expansion,Growth-oriented,75.7,20.4,79.6,100.0,83.6,98.1,73.2,43.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 75.7, ""risk_score"": 20.4, ""composite"": 79.6, ""components"": {""Growth"": 100.0, ""Liquidity"": 83.6, ""Breadth"": 98.1, ""Credit"": 73.2, ""Volatility safety"": 43.1}}",2026-07-22T16:02:07.004038+00:00
2020-12-31,Risk-On Expansion,Growth-oriented,76.9,18.7,81.3,100.0,86.7,99.3,76.3,44.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.9, ""risk_score"": 18.7, ""composite"": 81.3, ""components"": {""Growth"": 100.0, ""Liquidity"": 86.7, ""Breadth"": 99.3, ""Credit"": 76.3, ""Volatility safety"": 44.1}}",2026-07-22T16:02:07.095646+00:00
2021-01-08,Risk-On Expansion,Growth-oriented,76.5,19.3,80.7,100.0,83.8,100.0,75.4,44.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.5, ""risk_score"": 19.3, ""composite"": 80.7, ""components"": {""Growth"": 100.0, ""Liquidity"": 83.8, ""Breadth"": 100.0, ""Credit"": 75.4, ""Volatility safety"": 44.5}}",2026-07-22T16:02:07.186556+00:00
2021-01-15,Risk-On Expansion,Growth-oriented,76.2,19.7,80.3,100.0,81.8,99.7,75.9,44.3,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.2, ""risk_score"": 19.7, ""composite"": 80.3, ""components"": {""Growth"": 100.0, ""Liquidity"": 81.8, ""Breadth"": 99.7, ""Credit"": 75.9, ""Volatility safety"": 44.3}}",2026-07-22T16:02:07.276305+00:00
2021-01-22,Risk-On Expansion,Growth-oriented,76.8,18.9,81.1,100.0,84.6,99.4,77.4,43.9,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.8, ""risk_score"": 18.9, ""composite"": 81.1, ""components"": {""Growth"": 100.0, ""Liquidity"": 84.6, ""Breadth"": 99.4, ""Credit"": 77.4, ""Volatility safety"": 43.9}}",2026-07-22T16:02:07.366391+00:00
2021-01-29,Risk-On Expansion,Growth-oriented,75.2,21.2,78.8,100.0,87.8,83.7,78.1,44.4,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 75.2, ""risk_score"": 21.2, ""composite"": 78.8, ""components"": {""Growth"": 100.0, ""Liquidity"": 87.8, ""Breadth"": 83.7, ""Credit"": 78.1, ""Volatility safety"": 44.4}}",2026-07-22T16:02:07.457858+00:00
2021-02-05,Risk-On Expansion,Growth-oriented,76.4,19.4,80.6,100.0,82.6,96.9,77.3,46.3,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 76.4, ""risk_score"": 19.4, ""composite"": 80.6, ""components"": {""Growth"": 100.0, ""Liquidity"": 82.6, ""Breadth"": 96.9, ""Credit"": 77.3, ""Volatility safety"": 46.3}}",2026-07-22T16:02:07.549771+00:00
2021-02-12,Risk-On Expansion,Growth-oriented,78.6,16.3,83.7,100.0,84.3,98.5,83.3,52.2,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 78.6, ""risk_score"": 16.3, ""composite"": 83.7, ""components"": {""Growth"": 100.0, ""Liquidity"": 84.3, ""Breadth"": 98.5, ""Credit"": 83.3, ""Volatility safety"": 52.2}}",2026-07-22T16:02:07.641697+00:00
2021-02-19,Risk-On Expansion,Growth-oriented,77.8,17.5,82.5,100.0,81.7,95.8,81.7,53.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 77.8, ""risk_score"": 17.5, ""composite"": 82.5, ""components"": {""Growth"": 100.0, ""Liquidity"": 81.7, ""Breadth"": 95.8, ""Credit"": 81.7, ""Volatility safety"": 53.5}}",2026-07-22T16:02:07.734906+00:00
2021-02-26,Risk-On Expansion,Growth-oriented,73.5,23.6,76.4,97.1,71.7,87.9,74.1,51.2,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 73.5, ""risk_score"": 23.6, ""composite"": 76.4, ""components"": {""Growth"": 97.1, ""Liquidity"": 71.7, ""Breadth"": 87.9, ""Credit"": 74.1, ""Volatility safety"": 51.2}}",2026-07-22T16:02:07.828278+00:00
2021-03-05,Risk-On Expansion,Growth-oriented,70.9,27.3,72.7,95.2,65.4,84.5,70.8,47.6,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.9, ""risk_score"": 27.3, ""composite"": 72.7, ""components"": {""Growth"": 95.2, ""Liquidity"": 65.4, ""Breadth"": 84.5, ""Credit"": 70.8, ""Volatility safety"": 47.6}}",2026-07-22T16:02:07.921187+00:00
2021-03-12,Risk-On Expansion,Growth-oriented,72.1,25.6,74.4,97.7,69.3,90.2,69.5,45.1,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.1, ""risk_score"": 25.6, ""composite"": 74.4, ""components"": {""Growth"": 97.7, ""Liquidity"": 69.3, ""Breadth"": 90.2, ""Credit"": 69.5, ""Volatility safety"": 45.1}}",2026-07-22T16:02:08.015477+00:00
2021-03-19,Late-Cycle Risk-On,Moderately invested,69.6,29.1,70.9,89.7,65.8,88.1,66.8,44.2,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 69.6, ""risk_score"": 29.1, ""composite"": 70.9, ""components"": {""Growth"": 89.7, ""Liquidity"": 65.8, ""Breadth"": 88.1, ""Credit"": 66.8, ""Volatility safety"": 44.2}}",2026-07-22T16:02:08.108111+00:00
2021-03-26,Risk-On Expansion,Growth-oriented,72.8,24.6,75.4,100.0,71.4,94.2,68.9,42.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.8, ""risk_score"": 24.6, ""composite"": 75.4, ""components"": {""Growth"": 100.0, ""Liquidity"": 71.4, ""Breadth"": 94.2, ""Credit"": 68.9, ""Volatility safety"": 42.5}}",2026-07-22T16:02:08.201719+00:00
2021-04-01,Risk-On Expansion,Growth-oriented,73.0,24.3,75.7,100.0,72.3,95.8,68.7,41.7,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 73.0, ""risk_score"": 24.3, ""composite"": 75.7, ""components"": {""Growth"": 100.0, ""Liquidity"": 72.3, ""Breadth"": 95.8, ""Credit"": 68.7, ""Volatility safety"": 41.7}}",2026-07-22T16:02:08.296338+00:00
2021-04-09,Risk-On Expansion,Growth-oriented,71.7,26.2,73.8,92.7,67.7,98.0,67.0,43.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 71.7, ""risk_score"": 26.2, ""composite"": 73.8, ""components"": {""Growth"": 92.7, ""Liquidity"": 67.7, ""Breadth"": 98.0, ""Credit"": 67.0, ""Volatility safety"": 43.5}}",2026-07-22T16:02:08.388942+00:00
2021-04-16,Risk-On Expansion,Growth-oriented,72.4,25.2,74.8,94.2,68.7,100.0,67.5,43.6,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.4, ""risk_score"": 25.2, ""composite"": 74.8, ""components"": {""Growth"": 94.2, ""Liquidity"": 68.7, ""Breadth"": 100.0, ""Credit"": 67.5, ""Volatility safety"": 43.6}}",2026-07-22T16:02:08.481743+00:00
2021-04-23,Risk-On Expansion,Growth-oriented,70.7,27.5,72.5,88.3,65.0,99.2,66.1,43.8,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 70.7, ""risk_score"": 27.5, ""composite"": 72.5, ""components"": {""Growth"": 88.3, ""Liquidity"": 65.0, ""Breadth"": 99.2, ""Credit"": 66.1, ""Volatility safety"": 43.8}}",2026-07-22T16:02:08.576358+00:00
2021-04-30,Risk-On Expansion,Growth-oriented,74.1,22.8,77.2,99.7,71.5,97.4,71.1,46.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 74.1, ""risk_score"": 22.8, ""composite"": 77.2, ""components"": {""Growth"": 99.7, ""Liquidity"": 71.5, ""Breadth"": 97.4, ""Credit"": 71.1, ""Volatility safety"": 46.5}}",2026-07-22T16:02:08.670487+00:00
2021-05-07,Risk-On Expansion,Growth-oriented,72.0,25.7,74.3,90.3,66.8,97.1,69.5,47.5,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 72.0, ""risk_score"": 25.7, ""composite"": 74.3, ""components"": {""Growth"": 90.3, ""Liquidity"": 66.8, ""Breadth"": 97.1, ""Credit"": 69.5, ""Volatility safety"": 47.5}}",2026-07-22T16:02:08.765876+00:00
2021-05-14,Late-Cycle Risk-On,Moderately invested,65.5,35.0,65.0,74.2,56.4,85.3,63.8,45.3,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 65.5, ""risk_score"": 35.0, ""composite"": 65.0, ""components"": {""Growth"": 74.2, ""Liquidity"": 56.4, ""Breadth"": 85.3, ""Credit"": 63.8, ""Volatility safety"": 45.3}}",2026-07-22T16:02:08.901681+00:00
2021-05-21,Late-Cycle Risk-On,Moderately invested,66.6,33.5,66.5,76.7,58.0,87.2,64.8,45.8,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 66.6, ""risk_score"": 33.5, ""composite"": 66.5, ""components"": {""Growth"": 76.7, ""Liquidity"": 58.0, ""Breadth"": 87.2, ""Credit"": 64.8, ""Volatility safety"": 45.8}}",2026-07-22T16:02:08.997836+00:00
2021-05-28,Late-Cycle Risk-On,Moderately invested,70.4,28.1,71.9,83.1,62.7,94.6,69.5,49.9,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 70.4, ""risk_score"": 28.1, ""composite"": 71.9, ""components"": {""Growth"": 83.1, ""Liquidity"": 62.7, ""Breadth"": 94.6, ""Credit"": 69.5, ""Volatility safety"": 49.9}}",2026-07-22T16:02:09.091580+00:00
